,Latitude,Longitude,O3BelowCloud,UVAerosolIndex
7550,0.80431724,-160.94797,0.0,0.20945428
7551,0.8271672,-160.38478,0.0,0.20996332
7552,0.84034747,-159.77971,0.0,0.20908487
7553,0.8412483,-159.12283,0.0,0.28318554
7554,0.8263071,-158.40126,0.0,0.28241342
7555,0.79062754,-157.59785,0.0,0.18173091
7556,0.7273869,-156.68878,0.0,0.09448219
7557,0.6268647,-155.63948,0.0,0.09728962
7558,0.47472364,-154.39627,0.0,-0.29186794
7559,0.2344064,-152.78214,0.0,-0.66092527
7560,-3.0217857,-176.25345,0.0,-0.12987642
7561,-2.2081819,-174.60982,0.0,-0.059220206
7562,-1.6795753,-173.4609,0.0,0.047278866
7563,-1.2619321,-172.48439,0.0,-0.015537728
7564,-0.9242504,-171.63216,0.0,0.10393961
7565,-0.646072,-170.8735,0.0,0.56101054
7566,-0.4132091,-170.18745,0.0,0.97282857
7567,-0.21547206,-169.55887,0.0,1.4002142
7568,-0.045350518,-168.97644,0.0,2.1024158
7569,0.10280033,-168.43135,0.0,2.295809
7570,0.23328798,-167.91658,0.0,2.3440812
7571,0.349438,-167.42635,0.0,2.2228172
7572,0.4538403,-166.95578,0.0,2.014053
7573,0.54852325,-166.5007,0.0,1.8221593
7574,0.6350792,-166.05737,0.0,1.5056512
7575,0.7147547,-165.62244,0.0,1.1672975
7576,0.7885159,-165.19275,0.0,0.8476396
7577,0.837199,-164.89352,0.0,0.601729
7578,0.87036896,-164.67987,0.0,0.599295
7579,0.921023,-164.33722,0.0,0.3616552
7580,0.98064536,-163.90547,0.0,0.4802427
7581,1.0361338,-163.46701,0.0,0.46602595
7582,1.0874819,-163.01854,0.0,0.3446338
7583,1.1344919,-162.5565,0.0,0.29981065
7584,1.1767492,-162.07689,0.0,0.2762736
7585,1.213581,-161.57513,0.0,0.15359361
7586,1.243996,-161.04585,0.0,0.243058
7587,1.2665989,-160.4826,0.0,0.27731538
7588,1.2794667,-159.87747,0.0,0.26606745
7589,1.2799733,-159.22052,0.0,0.46240005
7590,1.264533,-158.4989,0.0,0.1209202
7591,1.2282162,-157.69542,0.0,0.21092255
7592,1.164151,-156.78633,0.0,0.18954125
7593,1.0625402,-155.73701,0.0,0.1341989
7594,0.9089196,-154.4939,0.0,-0.18760185
7595,0.66637415,-152.87997,0.20084414,-0.5904066
7596,-2.58971,-176.34723,0.0,-0.19976063
7597,-1.773844,-174.70528,0.0,-0.110971026
7598,-1.2438695,-173.55733,0.0,0.061183326
7599,-0.8252019,-172.58144,0.0,0.0047442317
7600,-0.48673004,-171.72966,0.0,0.01677185
7601,-0.20792955,-170.97133,0.0,0.43628064
7602,0.025429673,-170.28549,0.0,0.9199952
7603,0.22356644,-169.65709,0.0,1.3574495
7604,0.39401126,-169.07477,0.0,2.0513687
7605,0.54242367,-168.52975,0.0,2.1903243
7606,0.6731218,-168.01505,0.0,2.1624703
7607,0.7894394,-167.52484,0.0,2.154836
7608,0.8939722,-167.0543,0.0,1.9788786
7609,0.9887533,-166.59921,0.0,1.9031655
7610,1.0753781,-166.15588,0.0,1.6283658
7611,1.1550956,-165.72093,0.0,1.2804224
7612,1.2288734,-165.29121,0.0,0.9259145
7613,1.2775533,-164.99197,0.0,0.7127706
7614,1.3107138,-164.7783,0.0,0.6119023
7615,1.3613398,-164.43562,0.0,0.5479789
7616,1.4209045,-164.00383,0.0,0.5182158
7617,1.4763088,-163.5653,0.0,0.47439113
7618,1.5275443,-163.11679,0.0,0.35162124
7619,1.5744102,-162.6547,0.0,0.25269094
7620,1.6164879,-162.17502,0.0,0.2658974
7621,1.653099,-161.6732,0.0,0.17742683
7622,1.6832451,-161.14384,0.0,0.21259633
7623,1.7055209,-160.58052,0.0,0.22409013
7624,1.7179908,-159.97533,0.0,0.3388271
7625,1.7180105,-159.31831,0.0,0.36651295
7626,1.7019703,-158.59663,0.0,0.16844364
7627,1.6649052,-157.79314,0.0,0.2956922
7628,1.5998918,-156.88406,0.0,0.22000095
7629,1.4970528,-155.83484,0.0,0.16636312
7630,1.3417928,-154.59193,0.009154488,-0.19192414
7631,1.0968225,-152.97849,0.19538406,-0.7211542
7632,-2.1580749,-176.44092,0.28830084,-0.32549027
7633,-1.3399206,-174.80077,0.0,-0.16479364
7634,-0.8085499,-173.65376,0.0,0.047196005
7635,-0.38882822,-172.67854,0.0,0.0020226669
7636,-0.049536772,-171.82722,0.0,-0.20916809
7637,0.22991417,-171.06921,0.0,0.42780763
7638,0.46379718,-170.3836,0.0,1.1875672
7639,0.6623599,-169.75534,0.0,1.4741343
7640,0.83315325,-169.17314,0.0,1.716592
7641,0.98185146,-168.6282,0.0,1.9890175
7642,1.1127836,-168.11353,0.0,2.155845
7643,1.2292916,-167.62334,0.0,1.7133218
7644,1.3339771,-167.1528,0.0,1.8463187
7645,1.4288781,-166.69771,0.0,1.8430904
7646,1.5155932,-166.25435,0.0,1.5795455
7647,1.5953739,-165.81935,0.0,1.3369061
7648,1.6691896,-165.3896,0.0,1.0487082
7649,1.7178812,-165.09032,0.0,0.7451614
7650,1.7510428,-164.87662,0.0,0.74761754
7651,1.8016579,-164.53389,0.0,0.5327859
7652,1.8611866,-164.10202,0.0,0.45112437
7653,1.9165289,-163.66342,0.0,0.4465911
7654,1.9676746,-163.21481,0.0,0.38892758
7655,2.01442,-162.75264,0.06722045,0.22411674
7656,2.0563424,-162.27287,0.0,0.2909063
7657,2.0927584,-161.77094,0.0,0.3717292
7658,2.1226625,-161.24147,0.0,0.14937066
7659,2.14464,-160.67802,0.0,0.20888516
7660,2.1567426,-160.07271,0.0,0.41277826
7661,2.156309,-159.41559,0.0,0.37075904
7662,2.1397045,-158.69379,0.0,0.030683095
7663,2.1019306,-157.89018,0.0,0.12360597
7664,2.0360126,-156.98102,0.0,0.24572667
7665,1.9319947,-155.93175,0.16744576,0.1836037
7666,1.7751511,-154.68889,0.21636797,-0.14711756
7667,1.5278239,-153.07565,0.5274663,-0.58015025
7668,-1.7261542,-176.53616,0.7983536,-0.15991601
7669,-0.9057226,-174.89749,0.0,-0.2407798
7670,-0.372975,-173.75128,0.0,0.13111001
7671,0.047777828,-172.77658,0.0,-0.44263864
7672,0.38786486,-171.9256,0.82852995,-0.018717125
7673,0.6679422,-171.16782,0.0,0.3601503
7674,0.90232533,-170.48235,0.0,1.2825433
7675,1.1012911,-169.85419,0.0,1.4971387
7676,1.2724105,-169.27202,0.0,1.3917038
7677,1.4213728,-168.7271,0.0,1.8612359
7678,1.5525178,-168.21242,0.0,2.0940568
7679,1.6691953,-167.7222,0.0,1.8678699
7680,1.7740134,-167.25162,0.0,1.7623119
7681,1.8690141,-166.79648,0.0,1.760531
7682,1.9557999,-166.35306,0.0,1.4976835
7683,2.035624,-165.91798,0.0,1.3071454
7684,2.1094577,-165.48816,0.0,1.0569875
7685,2.1581473,-165.18881,0.0,0.81087446
7686,2.1913002,-164.97508,0.0,0.7770948
7687,2.2418883,-164.63228,0.0,0.56155527
7688,2.3013606,-164.20032,0.0,0.35146955
7689,2.35662,-163.76161,0.0,0.33566862
7690,2.4076545,-163.3129,0.0,0.3915964
7691,2.454257,-162.8506,0.0,0.3059141
7692,2.496001,-162.37071,0.0,0.25976175
7693,2.5321975,-161.86865,0.0,0.4217978
7694,2.5618336,-161.33905,0.0,0.17421032
7695,2.5834854,-160.77547,0.0,0.35289153
7696,2.5951908,-160.17001,0.0,0.4041977
7697,2.5942714,-159.51274,0.0,0.37922516
7698,2.5770683,-158.7908,0.10460848,0.15105766
7699,2.538547,-157.98708,0.0,0.2453199
7700,2.4716818,-157.0778,0.0,0.2005436
7701,2.3664367,-156.0285,0.16388974,0.08268187
7702,2.2079544,-154.7857,0.55570084,0.16363244
7703,1.9582028,-153.17274,1.1092725,-0.38816437
7704,-1.2950271,-176.63101,0.0,-0.3310527
7705,-0.47224182,-174.99399,0.0,0.02205874
7706,0.061951786,-173.84866,0.0,-0.025638903
7707,0.48380283,-172.87454,0.3875764,-0.4051909
7708,0.8247491,-172.02393,0.0,-0.12624303
7709,1.1055131,-171.2664,0.0,0.291282
7710,1.3404533,-170.5811,0.0,1.2955241
7711,1.5398757,-169.95302,0.0,1.3594816
7712,1.7113726,-169.3709,0.0,1.302158
7713,1.8606478,-168.82599,0.0,1.9040067
7714,1.9920526,-168.3113,0.0,2.1628711
7715,2.1089451,-167.82106,0.0,1.9399173
7716,2.21394,-167.35042,0.0,1.8288182
7717,2.3090837,-166.89522,0.0,1.7607038
7718,2.395982,-166.4517,0.0,1.4987057
7719,2.4758918,-166.01657,0.0,1.2785667
7720,2.5497851,-165.58664,0.0,0.9833318
7721,2.5985017,-165.28723,0.0,0.7095115
7722,2.6316664,-165.07344,0.0,0.6751522
7723,2.6822612,-164.73055,0.0,0.42730868
7724,2.7417195,-164.29846,0.0,0.24498177
7725,2.7969396,-163.85963,0.0,0.26614216
7726,2.8479068,-163.41078,0.0,0.19028203
7727,2.8944123,-162.94833,0.0,0.43891925
7728,2.9360256,-162.46829,0.0,0.3020203
7729,2.9720523,-161.96606,0.0,0.41202477
7730,3.0014737,-161.4363,0.0,0.2683114
7731,3.0228555,-160.87253,0.0,0.51988196
7732,3.0342243,-160.26688,0.0,0.43411943
7733,3.0328844,-159.60939,0.0,0.52452546
7734,3.0151534,-158.88724,0.6781266,0.10161278
7735,2.9759638,-158.0833,0.0,0.28995368
7736,2.9082396,-157.17383,0.9801968,0.70818275
7737,2.8018675,-156.12434,0.49874178,-0.19422087
7738,2.6418633,-154.88142,0.0,-0.13005531
7739,2.3898344,-153.26846,0.64371884,-0.27463824
7740,-0.8647862,-176.72592,0.2529985,-0.20241302
7741,-0.039552562,-175.0906,0.18238264,0.24372223
7742,0.49615902,-173.94617,0.0,0.06844304
7743,0.9191726,-172.97263,0.0,-0.22330081
7744,1.2610362,-172.12239,0.0,0.15209422
7745,1.5425397,-171.36511,0.0,0.43271735
7746,1.7780858,-170.67996,0.0,0.7616187
7747,1.9780105,-170.05196,0.19520886,0.6287355
7748,2.1499274,-169.46988,0.0,1.5826782
7749,2.299556,-168.92497,0.0,2.0750256
7750,2.431259,-168.41025,0.0,2.3823278
7751,2.5484033,-167.91995,0.0,2.3582797
7752,2.65361,-167.44926,0.0,1.8705764
7753,2.7489312,-166.99396,0.0,1.7671748
7754,2.8359764,-166.55037,0.0,1.4180379
7755,2.9160044,-166.11513,0.0,0.99803007
7756,2.9899902,-165.68509,0.0,0.8325151
7757,3.0387568,-165.38559,0.0,0.57875425
7758,3.0719502,-165.17172,0.0,0.55886215
7759,3.122578,-164.82874,0.0,0.22893709
7760,3.1820552,-164.39651,0.0,0.27755368
7761,3.2372694,-163.95752,0.0,0.16724648
7762,3.2882042,-163.50851,0.0,0.18663566
7763,3.3346484,-163.04588,0.0,0.38132924
7764,3.3761675,-162.56566,0.0,0.33714724
7765,3.4120636,-162.06323,0.0,0.2695144
7766,3.4413102,-161.53323,0.0,0.4309598
7767,3.4624653,-160.96924,0.0,0.48044682
7768,3.4735434,-160.36334,0.0,0.45089275
7769,3.4718328,-159.7056,0.0,0.31422445
7770,3.4536283,-158.98317,0.0,0.12457155
7771,3.4138296,-158.17894,0.0,0.32612315
7772,3.3453126,-157.26917,0.3747452,0.08642222
7773,3.2378888,-156.21938,0.40235135,0.11767343
7774,3.0764492,-154.97617,0.0,-0.2289761
7775,2.8222504,-153.36296,0.017213546,-0.48101568
7776,-0.43401048,-176.82236,0.8868163,-0.07743514
7777,0.3936211,-175.18846,0.0,0.17378078
7778,0.93080544,-174.04475,0.0,0.15245165
7779,1.3549379,-173.07164,0.0,0.044632092
7780,1.6976775,-172.22168,0.0,0.26543757
7781,1.9798816,-171.46455,0.0,0.42113036
7782,2.2159967,-170.77946,0.0,0.72289956
7783,2.4163888,-170.15149,0.0,1.3634619
7784,2.5886922,-169.56938,0.0,1.7734246
7785,2.7386422,-169.02441,0.0,1.9837487
7786,2.8706129,-168.50961,0.0,2.4263306
7787,2.9879794,-168.01924,0.0,2.5083246
7788,3.0933695,-167.54843,0.024720225,1.5502754
7789,3.1888397,-167.09302,0.0,1.4786253
7790,3.2760038,-166.64929,0.0,1.1465185
7791,3.356123,-166.21391,0.0,0.891331
7792,3.430174,-165.78372,0.0,0.4298117
7793,3.4789717,-165.48412,0.0,0.3016043
7794,3.5121796,-165.27017,0.0,0.44335896
7795,3.562818,-164.92705,0.0,0.34895682
7796,3.6222868,-164.49466,0.0,0.4106958
7797,3.6774666,-164.0555,0.0,0.44827378
7798,3.7283394,-163.60628,0.0,0.14741272
7799,3.7746918,-163.14346,0.0,0.29289696
7800,3.8160856,-162.66301,0.0,0.30962917
7801,3.8518174,-162.16035,0.30773863,0.2769872
7802,3.8808544,-161.63013,0.0,0.5279242
7803,3.9017456,-161.06587,0.0,0.49155354
7804,3.9124928,-160.4597,0.0,0.6212821
7805,3.910368,-159.80168,0.0,0.1993751
7806,3.891642,-159.07895,0.37890714,0.42020744
7807,3.851182,-158.2744,3.1905754,0.40857792
7808,3.7818134,-157.36432,3.119072,0.5168344
7809,3.673271,-156.31421,0.12377976,-0.14913464
7810,3.5103183,-155.07071,0.28255087,-0.13588667
7811,3.2538524,-153.4573,1.3101948,-0.2751374
7812,-0.003699209,-176.91914,0.0,-0.13531402
7813,0.8263902,-175.28667,0.0,0.19670485
7814,1.3650949,-174.14368,0.0,0.22776935
7815,1.7903894,-173.171,0.0,0.18229882
7816,2.1340446,-172.32129,0.0,0.29824096
7817,2.4169858,-171.56429,0.0,0.64574623
7818,2.6537037,-170.87926,0.0,1.0243589
7819,2.8545945,-170.25128,0.0,1.4764152
7820,3.0273144,-169.66913,0.0,1.861536
7821,3.177614,-169.12408,0.0,2.0000274
7822,3.3098786,-168.60919,0.0,2.1144469
7823,3.427493,-168.11868,0.07850635,2.0120554
7824,3.5330913,-167.64775,0.45347202,1.7007807
7825,3.6287348,-167.1922,0.42977047,1.3772391
7826,3.7160413,-166.74832,0.08584489,1.1808001
7827,3.7962751,-166.31277,0.0371991,0.8703756
7828,3.8704145,-165.88243,0.043396596,0.63654035
7829,3.9192588,-165.58269,0.0,0.41010147
7830,3.952493,-165.36867,0.0,0.53927547
7831,4.0031605,-165.02539,0.0,0.5148101
7832,4.062644,-164.5928,0.0,0.49660352
7833,4.117813,-164.15343,0.0,0.46863636
7834,4.1686487,-163.70401,0.0,0.2789741
7835,4.214934,-163.24095,0.0,0.28168178
7836,4.2562284,-162.76027,0.0,0.29903662
7837,4.2918234,-162.25735,0.0,0.28466684
7838,4.320679,-161.72685,0.0,0.4976342
7839,4.3413367,-161.16231,0.026453795,0.5365188
7840,4.351786,-160.55582,0.0,0.5324934
7841,4.3492823,-159.89746,0.0,0.24155843
7842,4.3300743,-159.1744,0.949582,0.55940413
7843,4.2889957,-158.36946,1.0433363,-0.028324867
7844,4.2188244,-157.459,2.5973873,0.5170813
7845,4.109219,-156.40851,1.253041,0.205919
7846,3.9448195,-155.16464,1.4259148,0.33691466
7847,3.686172,-153.5509,2.9123616,-0.027962644
7848,0.428008,-177.01808,0.0,0.03961805
7849,1.260423,-175.38664,0.0,0.20954458
7850,1.8005433,-174.24413,0.0,0.36189488
7851,2.2269049,-173.27168,0.0,0.30664623
7852,2.5713882,-172.42207,0.0,0.40457174
7853,2.854986,-171.66508,0.0,0.73154646
7854,3.0922315,-170.98,0.0,1.301866
7855,3.2935512,-170.35191,0.0,1.595393
7856,3.4666212,-169.76964,0.0,1.8549521
7857,3.6172075,-169.22446,0.0,1.8278031
7858,3.7497065,-168.70938,0.0,2.126364
7859,3.867511,-168.21872,0.43921515,1.7007792
7860,3.973261,-167.74759,1.1332289,1.1365902
7861,4.0690236,-167.29185,1.0930434,1.4546186
7862,4.1564193,-166.8478,1.0614984,1.0828475
7863,4.2367144,-166.41203,0.42017817,0.9346174
7864,4.3108897,-165.98148,0.30555886,0.7547367
7865,4.359744,-165.6816,0.23949812,0.4937139
7866,4.392978,-165.46747,0.051389247,0.38990098
7867,4.443633,-165.12401,0.0,0.4072231
7868,4.503078,-164.6912,0.0,0.6042545
7869,4.5581822,-164.25159,0.0,0.5656831
7870,4.6089244,-163.80193,0.0,0.32061112
7871,4.6550856,-163.33861,1.1842692,0.35988468
7872,4.696221,-162.85765,0.0,0.432944
7873,4.7316165,-162.35446,0.20318232,0.55845207
7874,4.760226,-161.82367,0.0,0.46992233
7875,4.78058,-161.25882,0.10707222,0.57001024
7876,4.7906566,-160.65202,0.281608,0.41609576
7877,4.787693,-159.99333,0.0,0.32405573
7878,4.7679152,-159.26991,0.0,0.30311444
7879,4.726122,-158.46465,0.0,0.17558788
7880,4.6550403,-157.55383,0.108955905,0.25547758
7881,4.544252,-156.50302,1.3546886,0.60850537
7882,4.3782682,-155.2589,2.1212287,0.40930635
7883,4.1172724,-153.64505,1.4599253,-0.28809488
7884,0.8587358,-177.1163,0.0,-0.0028035347
7885,1.6935297,-175.48613,0.0,0.2103448
7886,2.2351193,-174.3442,0.0,0.44389054
7887,2.6626017,-173.37207,0.0,0.6034125
7888,3.0079663,-172.52263,0.0,0.6933078
7889,3.292271,-171.76567,0.0,0.9212848
7890,3.5300927,-171.08055,0.0,1.365511
7891,3.731887,-170.4524,0.0,1.7479163
7892,3.9053516,-169.87,0.0,1.406814
7893,4.0562673,-169.32466,0.2586223,1.3257011
7894,4.1890416,-168.80945,0.0,1.9484515
7895,4.3070755,-168.31859,0.49297255,1.7066364
7896,4.413017,-167.84729,2.0259469,0.9826418
7897,4.508936,-167.39134,0.20472902,1.9773903
7898,4.5964575,-166.94707,1.7786853,0.98201036
7899,4.6768513,-166.51111,2.6073303,0.616536
7900,4.751099,-166.08032,1.1610444,0.7949145
7901,4.7999897,-165.78029,2.2861638,0.54992104
7902,4.8332424,-165.56602,1.8106146,0.5862074
7903,4.883914,-165.22238,0.59795064,0.6492741
7904,4.9433575,-164.7893,1.6521485,0.49755192
7905,4.998435,-164.34944,0.28698263,0.4592514
7906,5.0491233,-163.8995,0.0,0.4342437
7907,5.095201,-163.4359,1.3417482,0.53391147
7908,5.136219,-162.95464,0.0,0.5508316
7909,5.1714587,-162.45113,0.0,0.71016526
7910,5.1998677,-161.91998,0.017173832,0.418996
7911,5.2199674,-161.35477,0.0,0.60671884
7912,5.2297225,-160.74757,0.22034614,0.39103565
7913,5.2263556,-160.08846,0.0,0.38238797
7914,5.2060676,-159.3646,0.0,0.34902886
7915,5.1636243,-158.55884,0.0,0.32158008
7916,5.091704,-157.6475,0.74954164,0.4864416
7917,4.9798098,-156.59616,2.2618327,0.7605398
7918,4.812327,-155.35147,3.2145312,0.22264642
7919,4.54908,-153.73705,0.99618435,-0.22925657
7920,1.2900774,-177.21654,0.0,0.06834067
7921,2.127222,-175.58725,0.0,0.1929087
7922,2.670245,-174.44566,0.0,0.5208471
7923,3.0988095,-173.4737,0.0,0.7892056
7924,3.4450154,-172.62425,0.0,0.99009573
7925,3.7299883,-171.86723,0.0,1.2220567
7926,3.9683487,-171.18199,0.0,1.5521381
7927,4.1705813,-170.55367,0.0,1.8696892
7928,4.344405,-169.97107,0.0,1.7513924
7929,4.495616,-169.42554,0.0,1.6760458
7930,4.628632,-168.9101,0.0,2.010916
7931,4.7468643,-168.41902,0.63997185,1.6162204
7932,4.8529644,-167.94748,2.6578083,0.79926443
7933,4.9490094,-167.49129,0.5894089,1.5449263
7934,5.036627,-167.04677,0.48777148,1.3173094
7935,5.1170883,-166.61055,1.4452047,0.8569256
7936,5.1913786,-166.17952,1.0203817,0.71412045
7937,5.240284,-165.87929,1.6457819,0.44782197
7938,5.2735395,-165.6649,0.9114503,0.6718412
7939,5.324203,-165.32103,0.63414216,0.7391257
7940,5.383614,-164.88768,1.3068837,0.6729467
7941,5.4386325,-164.44753,0.71323407,0.8559645
7942,5.489234,-163.99728,0.020559628,0.5275076
7943,5.5351934,-163.53337,1.0691742,0.57068557
7944,5.576059,-163.05177,0.53531325,0.5344451
7945,5.611106,-162.54791,0.0,0.6511852
7946,5.6392746,-162.01642,0.3053378,0.62108356
7947,5.659077,-161.45082,0.0,0.6752487
7948,5.668467,-160.84322,0.0,0.37435386
7949,5.6646476,-160.18369,0.0,0.41401142
7950,5.643797,-159.45937,0.0,0.44080555
7951,5.6006465,-158.65315,0.40548423,0.4288189
7952,5.5278234,-157.74133,1.622887,0.8225368
7953,5.4147534,-156.6895,2.1865134,0.340039
7954,5.2456927,-155.44434,1.2409261,0.2993283
7955,4.9801006,-153.8295,1.9673731,0.24978232
7956,1.7192838,-177.31647,0.0,0.029750902
7957,2.5590532,-175.68819,0.9407459,-0.21060704
7958,3.1037083,-174.54704,0.23294441,0.19580771
7959,3.5335274,-173.57527,0.0,0.6746674
7960,3.8807278,-172.72589,0.0,1.0049764
7961,4.166507,-171.96881,0.0,0.9451581
7962,4.4055314,-171.28346,0.0,1.5859127
7963,4.608319,-170.65498,0.0,1.7149954
7964,4.78261,-170.07222,0.0,1.6308749
7965,4.9342175,-169.52647,0.21788158,1.5323952
7966,5.0675726,-169.01082,0.20848344,1.514697
7967,5.186094,-168.5195,0.0,2.2212079
7968,5.2924423,-168.04771,0.6474173,1.5719064
7969,5.3886986,-167.5913,1.3403827,1.0015413
7970,5.4764953,-167.14651,1.2480184,1.0753613
7971,5.5571074,-166.71004,0.29087183,1.1187938
7972,5.631521,-166.27872,0.21698499,0.93730956
7973,5.680498,-165.9783,0.5015704,0.90177715
7974,5.713797,-165.76378,0.0,0.91740793
7975,5.7645183,-165.41968,0.17061438,0.7597377
7976,5.8239784,-164.98602,0.0,0.78532314
7977,5.879021,-164.54556,0.0,0.8346907
7978,5.929621,-164.095,0.0,0.6895852
7979,5.9755507,-163.63074,0.08781949,0.6897298
7980,6.016354,-163.1488,0.0,0.71108335
7981,6.0513034,-162.64456,0.26459175,0.71945226
7982,6.0793324,-162.11267,0.17789733,0.65069056
7983,6.098945,-161.54665,0.41806057,0.7254352
7984,6.1080832,-160.9386,0.5517785,0.6355423
7985,6.1039352,-160.27858,0.0,0.68117887
7986,6.082657,-159.55374,1.1040678,0.6426321
7987,6.0389485,-158.74698,2.0135458,0.686097
7988,5.965391,-157.83458,1.6895521,0.58398515
7989,5.8513374,-156.78212,0.9223222,0.47923675
7990,5.6809235,-155.53632,0.4171292,0.07908144
7991,5.413273,-153.92082,0.88712645,0.11529881
7992,2.1497183,-177.41696,0.0,-0.19847332
7993,2.9919066,-175.78967,1.5996839,-0.2883552
7994,3.5380604,-174.64894,2.2564752,0.033695936
7995,3.969026,-173.67732,0.5965298,0.353911
7996,4.3171306,-172.82796,0.15656334,0.6798694
7997,4.6036367,-172.0708,0.34734705,0.5402477
7998,4.8432565,-171.3853,0.0,1.0524728
7999,5.046536,-170.75662,1.6443005,0.619975
8000,5.2212377,-170.17363,0.5215772,1.3796684
8001,5.373189,-169.62766,0.9990275,1.1967925
8002,5.506833,-169.11174,2.710683,0.8351593
8003,5.6255975,-168.62016,2.220663,0.7043681
8004,5.732149,-168.14812,1.1346437,1.3568035
8005,5.828574,-167.6914,0.94170684,1.183824
8006,5.9165087,-167.24634,0.0,1.5943975
8007,5.997231,-166.80957,0.0,1.3218354
8008,6.071728,-166.37794,0.33575198,0.90645695
8009,6.1207485,-166.07732,0.08998794,0.9052472
8010,6.154072,-165.86263,0.0,0.9491685
8011,6.2048182,-165.51826,0.0,0.85963064
8012,6.264288,-165.08429,0.0,0.8410017
8013,6.319315,-164.64348,0.09369724,0.84545106
8014,6.369872,-164.19255,0.1706713,0.79984653
8015,6.415729,-163.72792,0.09822204,0.6132488
8016,6.4564266,-163.24559,0.14530742,0.8007913
8017,6.4912324,-162.74094,0.025778687,0.7800329
8018,6.519073,-162.20859,0.0,0.5954553
8019,6.538444,-161.6421,0.7665706,0.8554451
8020,6.5472746,-161.03354,1.2679185,0.8431835
8021,6.5427375,-160.37299,0.6616108,1.1410065
8022,6.5209646,-159.64757,2.3654668,0.92546636
8023,6.476624,-158.84016,1.4047732,0.41302723
8024,6.4022465,-157.9271,0.17039065,0.5728439
8025,6.2871094,-156.8739,1.0578808,0.84807855
8026,6.115222,-155.62733,0.29151997,-0.055410624
8027,5.845353,-154.01097,0.74387497,0.12734638
8028,2.5787206,-177.51738,0.3996184,-0.24782783
8029,3.4234967,-175.89117,3.1969657,-0.37610003
8030,3.9712737,-174.75089,3.4229424,0.09776442
8031,4.4034953,-173.77946,3.5429742,0.0757037
8032,4.7526007,-172.93011,0.45783883,0.31971496
8033,5.0399227,-172.17288,4.1695576,-0.08533408
8034,5.280218,-171.48724,1.8613975,0.3248683
8035,5.484064,-170.85838,4.7113996,0.17230727
8036,5.659246,-170.27518,0.0,2.0740857
8037,5.811607,-169.72894,0.5144051,1.8534137
8038,5.9456024,-169.21277,2.5060148,1.2953658
8039,6.0646696,-168.72092,2.6644075,0.70313555
8040,6.171482,-168.24858,0.9231425,1.3520365
8041,6.268132,-167.79158,0.5390384,1.6726129
8042,6.356259,-167.34622,0.77332634,1.2217493
8043,6.4371443,-166.90913,0.4182031,1.1841675
8044,6.5117784,-166.4772,0.0,1.1039156
8045,6.560879,-166.17633,0.0,1.0115057
8046,6.5942526,-165.96147,0.0,0.89230514
8047,6.6450667,-165.61685,0.0,0.7918938
8048,6.7046,-165.18253,0.0,1.05765
8049,6.7596655,-164.74133,0.0,0.9992595
8050,6.8102345,-164.29002,0.0,1.0299257
8051,6.8560762,-163.825,0.0,0.82504106
8052,6.8967276,-163.34222,0.2681501,0.8209681
8053,6.931451,-162.83713,0.1958565,0.8066972
8054,6.9591684,-162.3043,0.14903618,0.7508782
8055,6.9783664,-161.73729,0.3461185,0.82554764
8056,6.9869637,-161.12819,0.8916285,0.91655946
8057,6.9821167,-160.46703,0.31772795,0.9884231
8058,6.9599366,-159.74095,0.972623,0.857325
8059,6.915059,-158.93285,0.36868316,0.55490685
8060,6.8399687,-158.01898,0.6103103,0.86089057
8061,6.7238693,-156.96494,0.8719939,0.7748528
8062,6.550649,-155.7174,0.537856,0.3709689
8063,6.278738,-154.09993,1.3956907,0.83892465
8064,3.00941,-177.62074,0.68392587,-0.058203083
8065,3.8566358,-175.99507,5.03222,-0.25172508
8066,4.4059157,-174.85487,4.8885493,-0.037437104
8067,4.8392787,-173.88338,11.271551,-0.2624387
8068,5.1892776,-173.03386,2.3570464,0.3766445
8069,5.477314,-172.27638,5.002332,-0.09582359
8070,5.7181892,-171.59045,5.2257624,0.064022265
8071,5.9225116,-170.96129,6.7492175,0.20603842
8072,6.0980873,-170.37775,0.3793954,1.5523689
8073,6.250776,-169.83119,0.036015168,2.159323
8074,6.385044,-169.31467,0.11696696,2.376096
8075,6.5043373,-168.82248,0.1767894,2.3444788
8076,6.6113367,-168.3498,0.0,2.450383
8077,6.7081385,-167.89243,0.42728665,1.5686942
8078,6.7963862,-167.44672,0.0,1.7594389
8079,6.8773646,-167.00928,0.0,1.772718
8080,6.952065,-166.57698,0.0,1.1694926
8081,7.001198,-166.27585,0.0,1.1999593
8082,7.034586,-166.0608,0.0,1.2385967
8083,7.0854115,-165.71588,0.0,0.79281056
8084,7.1449356,-165.28116,0.0,1.020972
8085,7.1999664,-164.83958,0.0,0.938263
8086,7.250473,-164.38786,0.0,0.9820862
8087,7.2962217,-163.92241,0.0,0.83067393
8088,7.336746,-163.4392,0.0,0.9361465
8089,7.3713036,-162.93362,0.0,0.9365289
8090,7.3988085,-162.40031,0.8263594,1.0882579
8091,7.4177394,-161.8328,1.3742648,0.836807
8092,7.4260025,-161.22313,0.4459873,0.8261025
8093,7.420737,-160.56139,0.6569913,1.3994745
8094,7.3980308,-159.83469,4.5072875,0.8908121
8095,7.3524866,-159.02592,1.2517564,0.6926051
8096,7.2765393,-158.11137,0.68005204,0.6468034
